hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,Discount,market_segment,Cost,meal
"Resort Hotel",0,0,2018,July,28,7,0,1,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,109.8,0,3,Check-Out,7/8/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,0,2018,July,28,7,0,1,3,0,0,HB,PRT,Direct,Direct,0,0,0,C,C,0,"No Deposit",NULL,NULL,0,Transient,195,1,0,Check-Out,7/8/2018,0.1,Direct,17.99,HB
"Resort Hotel",0,8,2018,July,28,7,0,4,3,2,0,BB,ESP,"Online TA",TA/TO,0,0,0,H,H,2,"No Deposit",240,NULL,0,Transient,193,0,1,Check-Out,7/11/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,66,2018,July,28,7,0,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,97,0,2,Check-Out,7/11/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,88,2018,July,28,7,0,4,3,0,0,HB,USA,"Offline TA/TO",TA/TO,0,0,0,D,E,0,"No Deposit",95,NULL,0,Transient,150,0,1,Check-Out,7/11/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",0,0,2018,July,28,7,0,4,2,0,0,BB,NLD,Direct,Direct,0,0,0,A,A,2,"No Deposit",NULL,NULL,0,Transient,98,0,0,Check-Out,7/11/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,54,2018,July,28,7,2,5,2,0,0,BB,IRL,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",8,NULL,0,Transient,79.5,0,0,Check-Out,7/14/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,112,2018,July,28,7,4,10,2,0,0,HB,IRL,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",156,NULL,0,Contract,126.65,0,1,Check-Out,7/21/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",0,68,2018,July,28,8,0,3,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,107,0,1,Check-Out,7/11/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,7,2018,July,28,8,0,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,131,1,2,Check-Out,7/12/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,1,2018,July,28,8,0,4,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,131,1,1,Check-Out,7/12/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,July,28,8,0,4,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,146,0,1,Check-Out,7/12/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,83,2018,July,28,8,0,4,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",105,NULL,0,Transient,110.7,0,1,Check-Out,7/12/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,0,2018,July,28,8,0,1,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",146,NULL,0,Transient,61,0,0,Check-Out,7/9/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,1,2018,July,28,8,0,2,2,0,0,BB,CHE,Corporate,Corporate,0,0,0,A,F,0,"No Deposit",NULL,110,0,Transient,104.72,1,1,Check-Out,7/10/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,113,2018,July,28,8,2,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,"No Deposit",250,NULL,0,Transient,77.96,1,1,Check-Out,7/14/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,96,2018,July,28,8,2,5,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,E,F,0,"No Deposit",240,NULL,0,Transient,107,0,1,Check-Out,7/15/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,394,2018,July,28,8,2,5,2,0,0,HB,GBR,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",40,NULL,0,Contract,89.68,0,0,Check-Out,7/15/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",0,33,2018,July,28,8,2,5,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,155,0,0,Check-Out,7/15/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,82,2018,July,28,8,2,6,3,0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,"No Deposit",250,NULL,0,Transient,112,0,1,Check-Out,7/16/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,100,2018,July,28,8,2,7,3,0,0,BB,DNK,"Online TA",TA/TO,0,0,0,E,E,1,"No Deposit",240,NULL,0,Transient-Party,130.1,0,3,Check-Out,7/17/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,100,2018,July,28,8,2,7,2,0,0,BB,DNK,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient-Party,100.1,0,2,Check-Out,7/17/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,17,2018,July,28,9,0,1,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,C,C,0,"No Deposit",242,NULL,0,Transient,123,0,3,Check-Out,7/10/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,68,2018,July,28,9,0,2,3,0,0,BB,ARG,Direct,Direct,0,0,0,A,C,0,"No Deposit",250,NULL,0,Transient,124,1,1,Check-Out,7/11/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,12,2018,July,28,9,0,2,2,2,0,BB,PRT,Direct,Direct,0,0,0,H,G,2,"No Deposit",NULL,NULL,0,Transient,146,1,0,Check-Out,7/11/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,78,2018,July,28,9,0,3,2,0,1,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,82,0,2,Check-Out,7/12/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,16,2018,July,28,9,1,3,1,0,0,BB,RUS,Direct,Direct,0,0,0,A,A,0,"No Deposit",250,NULL,0,Transient,98,0,1,Check-Out,7/13/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,14,2018,July,28,9,2,3,2,0,0,BB,SWE,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",241,NULL,0,Transient,75.46,1,1,Check-Out,7/14/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,77,2018,July,28,9,2,3,2,0,0,BB,POL,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",177,NULL,0,Transient,65.5,0,0,Check-Out,7/14/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,90,2018,July,28,9,2,5,2,0,0,BB,FRA,"Offline TA/TO",TA/TO,0,0,0,A,D,0,"No Deposit",6,NULL,0,Transient,90.95,0,0,Check-Out,7/16/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,90,2018,July,28,9,2,5,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",40,NULL,0,Contract,93.6,0,0,Check-Out,7/16/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,90,2018,July,28,9,2,5,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,E,E,0,"No Deposit",143,NULL,0,Contract,119.25,0,0,Check-Out,7/16/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,366,2018,July,28,9,2,5,2,0,0,HB,GBR,"Offline TA/TO",TA/TO,0,0,0,E,E,0,"No Deposit",40,NULL,0,Contract,134.73,0,0,Check-Out,7/16/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",0,249,2018,July,28,9,2,5,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,112,0,1,Check-Out,7/16/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,10,2018,July,28,10,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,"No Deposit",250,NULL,0,Transient,131,0,0,Check-Out,7/11/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,22,2018,July,28,10,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,88.2,0,0,Check-Out,7/12/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,91,2018,July,28,10,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,73.8,0,1,Check-Out,7/12/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,23,2018,July,28,10,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,98,0,0,Check-Out,7/12/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,11,2018,July,28,10,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,110.5,0,1,Check-Out,7/12/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,3,2018,July,28,10,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,131,0,1,Check-Out,7/12/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,13,2018,July,28,10,0,2,2,1,0,HB,PRT,"Online TA",TA/TO,0,0,0,G,G,2,"No Deposit",240,NULL,0,Transient,185,1,1,Check-Out,7/12/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,108,2018,July,28,10,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,1,"No Deposit",240,NULL,0,Transient,87.3,0,2,Check-Out,7/12/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,37,2018,July,28,10,1,2,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,C,C,0,"No Deposit",105,NULL,0,Transient,120,0,1,Check-Out,7/13/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,21,2018,July,28,10,1,2,2,0,0,BB,AUS,Direct,Direct,0,0,0,A,C,0,"No Deposit",250,NULL,0,Transient,98,0,1,Check-Out,7/13/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,106,2018,July,28,10,1,2,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,96.3,0,2,Check-Out,7/13/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,30,2018,July,28,10,2,2,2,0,0,FB,PRT,Direct,Direct,0,0,0,F,F,0,"No Deposit",NULL,NULL,0,Transient-Party,197,0,1,Check-Out,7/14/2018,0.1,Direct,21.99,FB
"Resort Hotel",0,79,2018,July,28,10,2,3,2,0,0,BB,POL,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,82,0,2,Check-Out,7/15/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,21,2018,July,28,10,2,3,2,0,2,HB,PRT,Direct,Direct,0,0,0,C,C,1,"No Deposit",250,NULL,0,Transient,165,1,3,Check-Out,7/15/2018,0.1,Direct,17.99,HB
"Resort Hotel",0,35,2018,July,28,10,2,3,2,2,0,BB,EST,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,NULL,0,Transient,149.4,0,0,Check-Out,7/15/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,78,2018,July,28,10,2,5,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,NULL,0,Transient,106.84,1,2,Check-Out,7/17/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,31,2018,July,28,10,2,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,"No Deposit",250,NULL,0,Transient,161,1,1,Check-Out,7/17/2018,0.1,Direct,17.99,HB
"Resort Hotel",0,78,2018,July,28,10,2,5,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,D,D,1,"No Deposit",240,NULL,0,Transient,134.43,0,2,Check-Out,7/17/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,78,2018,July,28,10,2,5,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,E,E,1,"No Deposit",240,NULL,0,Transient,144.43,1,2,Check-Out,7/17/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,44,2018,July,28,10,2,5,1,0,0,HB,RUS,"Offline TA/TO",TA/TO,0,0,0,E,E,2,"No Deposit",244,NULL,0,Transient,152,0,0,Check-Out,7/17/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",0,34,2018,July,28,10,2,5,2,1,0,HB,GBR,"Online TA",TA/TO,0,0,0,F,F,0,"No Deposit",241,NULL,0,Transient,125.54,0,3,Check-Out,7/17/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,87,2018,July,28,10,2,5,2,1,1,FB,PRT,"Offline TA/TO",TA/TO,0,0,0,C,C,0,"No Deposit",5,NULL,0,Transient,133.83,0,2,Check-Out,7/17/2018,0.3,"Offline TA/TO",21.99,FB
"Resort Hotel",0,11,2018,July,28,10,2,6,3,1,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,"No Deposit",250,NULL,0,Transient,159.75,1,0,Check-Out,7/18/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,115,2018,July,28,10,2,7,2,0,0,BB,IRL,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,120.6,0,2,Check-Out,7/19/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,86,2018,July,28,10,3,7,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,112.2,0,0,Check-Out,7/20/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,41,2018,July,28,10,4,7,2,0,1,BB,GBR,"Online TA",TA/TO,0,0,0,F,F,0,"No Deposit",241,NULL,0,Transient,110.6,0,0,Check-Out,7/21/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,32,2018,July,28,10,4,9,2,0,0,BB,DNK,"Online TA",TA/TO,0,0,0,C,C,0,"No Deposit",241,NULL,0,Transient,105.9,0,0,Check-Out,7/23/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,34,2018,July,28,10,2,5,2,1,0,HB,GBR,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",241,NULL,0,Transient,95.27,0,3,Check-Out,7/17/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,34,2018,July,28,10,2,5,2,0,0,HB,GBR,"Online TA",TA/TO,0,0,0,F,F,0,"No Deposit",241,NULL,0,Transient,108.83,0,1,Check-Out,7/17/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,44,2018,July,28,11,2,3,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,120.6,0,0,Check-Out,7/16/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,304,2018,July,28,11,2,4,2,0,1,BB,PRT,Direct,TA/TO,0,0,0,A,A,1,"No Deposit",240,NULL,0,Transient,90.67,0,1,Check-Out,7/17/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,117,2018,July,28,11,2,4,3,0,0,HB,PRT,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",15,NULL,0,Transient,144.4,0,1,Check-Out,7/17/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",0,70,2018,July,28,11,2,4,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,99.5,1,2,Check-Out,7/17/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,110,2018,July,28,11,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,"No Deposit",250,NULL,0,Transient,139.4,0,1,Check-Out,7/18/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,33,2018,July,28,11,2,2,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",241,NULL,0,Transient,89.97,0,1,Check-Out,7/15/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,33,2018,July,28,11,2,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,123,0,0,Check-Out,7/15/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,33,2018,July,28,11,2,2,2,0,0,BB,CZE,"Online TA",TA/TO,0,0,0,E,E,1,"No Deposit",240,NULL,0,Transient,123,0,0,Check-Out,7/15/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,0,2018,July,28,11,0,1,1,0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,"No Deposit",NULL,NULL,0,Transient,123,0,0,Check-Out,7/12/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,0,2018,July,28,11,0,1,2,0,0,HB,DEU,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,NULL,0,Transient,144.9,0,1,Check-Out,7/12/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,0,2018,July,28,11,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,G,G,0,"No Deposit",NULL,NULL,0,Transient,153,0,0,Check-Out,7/12/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,0,2018,July,28,11,0,1,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,131,0,1,Check-Out,7/12/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,84,2018,July,28,11,1,1,2,0,0,HB,PRT,Corporate,Corporate,0,0,0,A,A,0,"No Deposit",NULL,113,0,Transient,100,1,0,Check-Out,7/13/2018,0.15,Corporate,17.99,HB
"Resort Hotel",0,71,2018,July,28,11,1,1,2,0,0,BB,ESP,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",175,NULL,0,Transient,65.5,0,0,Check-Out,7/13/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,16,2018,July,28,11,1,1,2,0,0,BB,ROU,"Online TA",TA/TO,0,0,0,C,C,0,"No Deposit",242,NULL,0,Transient,123,0,1,Check-Out,7/13/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,54,2018,July,28,11,2,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,F,0,"No Deposit",240,NULL,0,Transient,123,0,0,Check-Out,7/14/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,8,2018,July,28,11,2,1,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,131,0,0,Check-Out,7/14/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,36,2018,July,28,11,2,5,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",5,NULL,0,Transient,104.68,1,0,Check-Out,7/18/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,40,2018,July,28,11,2,5,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",242,NULL,0,Transient,166,0,0,Check-Out,7/18/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,79,2018,July,28,11,2,6,2,2,0,HB,PRT,Direct,Direct,0,0,0,G,G,1,"No Deposit",250,NULL,0,Transient,213.75,0,0,Check-Out,7/19/2018,0.1,Direct,17.99,HB
"Resort Hotel",0,32,2018,July,28,11,4,6,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,E,E,1,"No Deposit",240,NULL,0,Transient,178,1,0,Check-Out,7/21/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,110,2018,July,28,11,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",250,NULL,0,Transient,113.9,0,1,Check-Out,7/18/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,33,2018,July,28,11,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,129.29,1,0,Check-Out,7/18/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,53,2018,July,29,12,1,0,2,2,0,BB,CN,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,NULL,0,Transient,153,1,0,Check-Out,7/13/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,2,2018,July,29,12,1,0,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,98,1,2,Check-Out,7/13/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,8,2018,July,29,12,2,4,2,1,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,169,1,2,Check-Out,7/18/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,12,2018,July,29,12,2,5,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,132.29,0,0,Check-Out,7/19/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,48,2018,July,29,12,2,5,2,0,0,BB,BRA,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",243,NULL,0,Transient,123,0,1,Check-Out,7/19/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,90,2018,July,29,12,2,5,2,0,0,FB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",5,NULL,0,Transient-Party,117.22,0,1,Check-Out,7/12/2018,0.3,"Offline TA/TO",21.99,FB
"Resort Hotel",0,34,2018,July,29,12,2,5,2,0,1,HB,ESP,"Offline TA/TO",TA/TO,0,0,0,D,D,1,"No Deposit",156,NULL,0,Transient,149,0,1,Check-Out,7/19/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",0,59,2018,July,29,12,2,5,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",115,NULL,0,Contract,107,0,0,Check-Out,7/19/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,90,2018,July,29,12,2,5,2,0,1,FB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",5,NULL,0,Transient-Party,117.22,1,2,Check-Out,7/19/2018,0.3,"Offline TA/TO",21.99,FB
"Resort Hotel",0,116,2018,July,29,12,2,5,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,E,E,0,"No Deposit",40,NULL,0,Contract,119.25,0,0,Check-Out,7/19/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,31,2018,July,29,12,2,5,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",243,NULL,0,Transient,123,0,0,Check-Out,7/19/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,48,2018,July,29,12,2,5,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",243,NULL,0,Transient,123,0,1,Check-Out,7/19/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,59,2018,July,29,12,2,5,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,144.43,1,2,Check-Out,7/19/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,12,2018,July,29,12,4,5,2,0,0,HB,FRA,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,148.3,1,2,Check-Out,7/21/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,64,2018,July,29,12,4,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,125.22,0,1,Check-Out,7/21/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,31,2018,July,29,12,4,7,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",243,NULL,0,Transient,123,0,0,Check-Out,7/23/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,59,2018,July,29,12,4,7,2,0,0,HB,GBR,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",243,NULL,0,Contract,130,1,1,Check-Out,7/23/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",0,81,2018,July,29,12,2,5,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",147,NULL,0,Transient,78.84,0,0,Check-Out,7/19/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,1,2018,July,29,12,1,0,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,80.1,0,0,Check-Out,7/13/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,34,2018,July,29,12,2,0,2,2,0,BB,BEL,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,NULL,0,Transient,193,0,1,Check-Out,7/14/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,13,2018,July,29,12,2,0,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,88.2,0,0,Check-Out,7/14/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,40,2018,July,29,12,2,0,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,F,E,0,"No Deposit",241,NULL,0,Transient,90.71,0,0,Check-Out,7/14/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,1,2018,July,29,12,2,0,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,B,0,"No Deposit",240,NULL,0,Transient,114.5,0,1,Check-Out,7/14/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,34,2018,July,29,12,2,0,2,0,0,BB,BEL,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,120.2,0,1,Check-Out,7/14/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,88,2018,July,29,12,2,1,2,0,0,BB,ITA,"Offline TA/TO",TA/TO,0,0,0,D,D,1,"No Deposit",8,NULL,0,Contract,79.5,0,0,Check-Out,7/15/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,9,2018,July,29,12,2,1,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,117.9,0,3,Check-Out,7/15/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,97,2018,July,29,12,2,2,2,0,0,BB,FRA,"Offline TA/TO",TA/TO,0,0,0,A,D,0,"No Deposit",6,NULL,0,Transient,90.95,0,0,Check-Out,7/16/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,60,2018,July,29,12,2,2,2,0,1,BB,FIN,"Online TA",TA/TO,0,0,0,E,E,2,"No Deposit",240,NULL,0,Transient,107,0,2,Check-Out,7/16/2018,0.3,"Online TA",12.99,BB
